PL;Player Name;Team;Team Position;7M Goal;7M Shot;7MACC;6M Goal;6M Shot;6MACC;9M Goal;9M Shot;9MACC;Wing Goal;Wing Shot;WINGACC;Pivot Goal;Pivot Shot;PIVOTACC;Fastbreak Goal;Fastbreak Shot;FASTBREAKACC;Total Goal;Total Shot
2180;Chrapkowski, Piotr;SCM;LB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2181;Hornke, Tim;SCM;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;1;2
2182;Kozina, Kresimir;FAG;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
2183;Goller, Axel;FAG;RW;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
2184;Lindenchrone Andersen, Jon;FAG;RB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;2
2185;Kristjansson, Gisli Thorgeir;SCM;CB;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
2186;Hermann, Till;FAG;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2187;Bagersted, Jacob;FAG;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2188;Pettersson, Daniel;SCM;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2189;Zelenovic, Nemanja;FAG;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2190;Gullerud, Magnus;SCM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2191;Kirsten Evert Smits, Kay;SCM;RB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2192;Neudeck, Oskar;FAG;LB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2193;Weber, Philipp;SCM;CB;0;0;0,00;0;1;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
2194;Krzikalla, Lucas;LEI;RW;3;3;1,00;0;1;0,00;0;0;0,00;4;5;0,80;0;0;0,00;2;2;1,00;9;11
2195;Witzke, Luca;LEI;CB;0;0;0,00;4;5;0,80;2;2;1,00;0;0;0,00;0;0;0,00;1;2;0,50;7;9
2196;Binder, Lukas;LEI;LW;0;0;0,00;0;0;0,00;0;0;0,00;3;5;0,60;2;2;1,00;1;1;1,00;6;8
2197;Brozovic, Ilija;HAN;P;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;4;5;0,80;0;0;0,00;4;6
2198;Hansen, Johan a Plogv;HAN;RW;2;4;0,50;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;4;6
2199;Buchner, Vincent;HAN;LW;0;0;0,00;2;2;1,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;3;4
2200;Kuzmanovski, Filip;HAN;LB;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;1;1;1,00;3;4
2201;Bohm, Fabian;HAN;LB;0;0;0,00;1;2;0,50;2;5;0,40;0;0;0,00;0;0;0,00;0;0;0,00;3;7
2202;Remke, Gregor;LEI;RB;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
2203;Cehte, Nejc;HAN;RB;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2
2204;Fischer, Justus;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
2205;Krone, Jannes;HAN;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;2;3
2206;Jotic, Lovro;LEI;CB;0;0;0,00;2;2;1,00;0;3;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;5
2207;Ivic, Sime;LEI;RB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2208;Larsen, Patrick Wiesmach;LEI;RW;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2209;Sunnefeldt, Oskar;LEI;LB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2210;Esche, Marc;LEI;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
2211;Hanemann, Hendrik;LEI;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
2212;Gebala, Maciej;LEI;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
2213;Martinovic, Ivan;HAN;RB;0;0;0,00;1;3;0,33;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;4
2214;Hanne, Martin;HAN;LB;0;0;0,00;1;1;1,00;0;4;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;5
2215;Ernst, Simon;LEI;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2216;Roscheck, Bastian;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2217;Mamic, Marko;LEI;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2218;Feise, Hannes;HAN;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2219;Ayar, Koray;HAN;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2220;Mavers, Veit;HAN;CB;0;0;0,00;0;2;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;3
2221;Duvnjak, Domagoj;THW;CB;0;0;0,00;1;1;1,00;4;8;0,50;0;0;0,00;0;0;0,00;1;2;0,50;6;11
2222;Weck, Alexander;BHC;LB;0;0;0,00;0;1;0,00;6;13;0,46;0;0;0,00;0;0;0,00;0;0;0,00;6;14
2223;Gutbrod, Fabian;BHC;LB;0;0;0,00;0;0;0,00;5;7;0,71;0;0;0,00;0;0;0,00;0;0;0,00;5;7
2224;Wiencek, Patrick;THW;P;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;5;6;0,83;0;0;0,00;5;7
2225;Arnesson, Linus;BHC;LB;2;2;1,00;0;1;0,00;1;3;0,33;0;0;0,00;1;2;0,50;0;0;0,00;4;8
2226;Sagosen, Sander;THW;CB;0;1;0,00;2;3;0,67;2;6;0,33;0;0;0,00;0;0;0,00;0;0;0,00;4;10
2227;Boomhouwer, Jeffrey;BHC;LW;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;1;2;0,50;3;4
2228;Landin Jacobsen, Magnus;THW;LW;0;0;0,00;2;2;1,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;3;4
2229;Hansson, Emil;BHC;RW;0;0;0,00;1;1;1,00;0;0;0,00;1;3;0,33;0;0;0,00;1;1;1,00;3;5
2230;Reinkind, Harald;THW;RB;0;0;0,00;1;2;0,50;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3
2231;Pekeler, Hendrik;THW;P;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;2;3
2232;Ekberg, Niclas;THW;RW;1;2;0,50;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;2;0,00;2;5
2233;Gunnarsson, Arnor Thor;BHC;RW;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
2234;Stutzke, Lukas;BHC;LB;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;1;0,00;1;3
2235;Horak, Pavel;THW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2236;Dahmke, Rune;THW;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2237;Damm, Sebastian;BHC;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2238;Bilyk, Nikola;THW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2239;Zarabec, Miha;THW;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2240;Schonningsen, Simen Nicolay;BHC;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2241;Bergner, Tom;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2242;Ehrig, Sven;THW;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2243;Ciudad Benitez, Leon;THW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2244;Szucs, Csaba;BHC;CB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2245;Weinhold, Steffen;THW;RB;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2246;Nikolaisen Svegard, Tom Kare;BHC;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
2247;Schmidt, David;BHC;RB;0;0;0,00;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
2248;Jeppsson, Simon;HCE;LB;0;0;0,00;1;2;0,50;7;7;1,00;0;0;0,00;0;0;0,00;0;0;0,00;8;9
2249;Steinert, Christoph;HCE;RB;5;6;0,83;1;2;0,50;2;5;0,40;0;0;0,00;0;0;0,00;0;0;0,00;8;13
2250;Lipovina, Vladan;HBW;RB;1;2;0,50;1;2;0,50;4;9;0,44;0;0;0,00;0;0;0,00;0;0;0,00;6;13
2251;Nothdurft, Tim;HBW;LW;0;0;0,00;1;1;1,00;0;0;0,00;2;3;0,67;0;0;0,00;1;1;1,00;4;5
2252;Budel, Nico;HCE;CB;0;0;0,00;3;3;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
2253;Ingason, Daniel Thor;HBW;LB;0;0;0,00;2;2;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
2254;Sellin, Johannes;HCE;RW;0;0;0,00;0;0;0,00;0;0;0,00;3;4;0,75;0;0;0,00;0;0;0,00;3;4
2255;Strosack, Moritz;HBW;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;1;1;1,00;0;0;0,00;3;4
2256;Wiederstein, Fabian;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
2257;Volz, Patrick;HBW;LW;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;0;0;0,00;2;2
2258;Schoch, Jona;HBW;LB;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;2;4
2259;Firnhaber, Sebastian;HCE;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;1;2
2260;Leban, Patrik;HCE;CB;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
2261;Fath, Steffen;HCE;LB;0;0;0,00;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;1;3
2262;Zintel, Bjorn;HBW;CB;0;0;0,00;1;1;1,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
2263;Link, Nikolai;HCE;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2264;Thomann, Gregor;HBW;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2265;Zechel, Tim;HCE;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2266;Olsson, Hampus;HCE;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2267;Jaeger, Max;HCE;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2268;Beciri, Kristian;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2269;Scott Junior, James;HBW;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2270;Overby, Petter;HCE;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2271;Stevanovic, Nikola;HBW;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2272;Marschall, Tarek;HCE;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2273;Munzinger, Luca;HBW;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2274;Bissel, Christopher;HCE;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;1
2275;Heinzelmann, Tobias;HBW;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
2276;Kastening, Timo;MTM;RW;4;4;1,00;1;1;1,00;0;0;0,00;2;3;0,67;0;0;0,00;1;1;1,00;8;9
2277;Kristjansson, Viggo;TVB;RB;0;0;0,00;2;5;0,40;5;8;0,63;0;0;0,00;0;0;0,00;1;1;1,00;8;14
2278;Kuhn, Julius;MTM;LB;0;0;0,00;1;2;0,50;2;4;0,50;0;0;0,00;0;0;0,00;3;3;1,00;6;9
2279;Jonsson, Elvar Orn;MTM;CB;0;0;0,00;4;4;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;5;6
2280;Gomes, Andre;MTM;LB;0;0;0,00;3;3;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;4;5
2281;Hanusz, Egon;TVB;CB;0;0;0,00;1;1;1,00;1;1;1,00;0;0;0,00;1;1;1,00;0;0;0,00;3;3
2282;Hafner, Kai;MTM;RB;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;1;1;1,00;1;1;1,00;3;5
2283;Peshevski, Zarko;TVB;P;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;3;5
2284;Zieker, Patrick;TVB;LW;2;3;0,67;0;0;0,00;0;0;0,00;1;2;0,50;0;1;0,00;0;1;0,00;3;7
2285;Lonn, Adam;TVB;LB;0;0;0,00;1;1;1,00;1;6;0,17;0;0;0,00;0;0;0,00;1;1;1,00;3;8
2286;Rothlisberger, Samuel;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
2287;Arnarsson, Arnar Freyr;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
2288;Allendorf, Michael;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;1;2
2289;Pfattheicher, Sascha;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;1;1;1,00;1;2
2290;Pavlovic, Domagoj;MTM;CB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
2291;Weiss, Dominik;TVB;LB;0;0;0,00;1;2;0,50;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;4
2292;Maric, Marino;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2293;Kalarash, Gleb;MTM;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2294;Augustinussen, Sebastian;TVB;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2295;Kuntscher, David;MTM;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2296;Fuchs, Julian;MTM;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2297;Runarsson, Andri Mar;TVB;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2298;Petersson, Alexander;MTM;RB;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2299;Meschke, Benjamin;TVB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
2300;Kunkel, Yves;MTM;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1
2301;Schulze, Alexander;TVB;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;1
2302;Schiller, Marcel;FAG;LW;1;2;0,50;0;0;0,00;0;0;0,00;5;10;0,50;1;1;1,00;3;3;1,00;10;16
2303;Heymann, Sebastian;FAG;LB;0;0;0,00;3;4;0,75;1;5;0,20;0;0;0,00;0;0;0,00;3;3;1,00;7;12
2304;Staar, Max;GWD;RW;0;0;0,00;1;1;1,00;0;0;0,00;3;4;0,75;0;0;0,00;2;2;1,00;6;7
2305;Pieczkowski, Niclas;GWD;CB;0;0;0,00;4;4;1,00;1;3;0,33;0;0;0,00;0;1;0,00;1;2;0,50;6;10
2306;Korte, Mats;GWD;LW;0;0;0,00;0;0;0,00;0;0;0,00;4;4;1,00;0;0;0,00;1;1;1,00;5;5
2307;Urban, Tomas;GWD;RW;2;3;0,67;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;5;8
2308;Kozina, Kresimir;FAG;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;4;1,00;0;0;0,00;4;4
2309;Darmoul, Mohamed Amine;GWD;CB;0;0;0,00;4;6;0,67;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;7
2310;Gulliksen, Kevin Maageroe;FAG;RW;0;0;0,00;0;0;0,00;0;0;0,00;2;4;0,50;0;0;0,00;1;1;1,00;3;5
2311;Jukic, Nikola;GWD;RB;0;0;0,00;1;3;0,33;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;3;6
2312;Bagersted, Jacob;FAG;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;2;3
2313;Lindenchrone Andersen, Jon;FAG;RB;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;2;3
2314;Kneule, Tim;FAG;CB;0;0;0,00;1;1;1,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;2;4
2315;Janke, Maximilian;GWD;CB;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2316;Neudeck, Oskar;FAG;LB;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1
2317;Hermann, Till;FAG;LW;0;0;0,00;0;0;0,00;0;0;0,00;1;2;0,50;0;0;0,00;0;0;0,00;1;2
2318;Zelenovic, Nemanja;FAG;RB;0;0;0,00;1;1;1,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;3
2319;Zeitz, Christian;GWD;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2320;Richtzenhain, Justus Nicolas;GWD;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2321;Thiele, Joshua;GWD;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2322;Ellebaek, Tobias;FAG;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2323;Goller, Axel;FAG;RW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2324;Kranzmann, Florian;GWD;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2325;Hermeling, Fynn Lukas;GWD;LB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2326;Grebenc, Jan;GWD;LB;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2327;Meister, Lucas;GWD;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
2328;Heiny, Lutz;NLB;LB;0;0;0,00;4;5;0,80;3;6;0,50;0;0;0,00;0;0;0,00;0;0;0,00;7;11
2329;Elisson, Bjarki Mar;TBV;LW;3;5;0,60;0;0;0,00;0;0;0,00;2;3;0,67;0;0;0,00;0;0;0,00;5;8
2330;Schagen, Bobby;TBV;RW;0;0;0,00;0;0;0,00;0;0;0,00;5;5;1,00;0;0;0,00;0;0;0,00;5;5
2331;Carlsbogard, Jonathan;TBV;LB;0;0;0,00;1;1;1,00;4;5;0,80;0;0;0,00;0;0;0,00;0;0;0,00;5;6
2332;Skroblien, Tom;NLB;LW;3;3;1,00;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;0;0;0,00;4;5
2333;Suton, Tim;TBV;CB;0;0;0,00;3;3;1,00;1;2;0,50;0;0;0,00;0;0;0,00;0;0;0,00;4;5
2334;Mrakovcic, Luka;NLB;CB;0;0;0,00;4;5;0,80;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;4;6
2335;Mundus, Marvin;NLB;RW;0;0;0,00;2;2;1,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;3;3
2336;Cederholm, Andreas;TBV;RB;0;0;0,00;3;4;0,75;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;3;5
2337;Simak, Frederik;TBV;LB;2;3;0,67;0;2;0,00;0;2;0,00;0;0;0,00;0;0;0,00;1;1;1,00;3;8
2338;Strosack, Peter;NLB;RW;0;0;0,00;1;1;1,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;2;2
2339;Petrovsky, Leos;NLB;P;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;2;2
2340;Baumgartner, Florian;NLB;RB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2341;Speckmann, Jan-Eric;NLB;LW;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2342;Nissen, Marek;NLB;LB;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1
2343;Reitemann, Michel;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
2344;Hutecek, Lukas;TBV;LB;0;0;0,00;0;0;0,00;1;3;0,33;0;0;0,00;0;0;0,00;0;0;0,00;1;3
2345;Kogut, Andrej;TBV;CB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2346;Guardiola Villaplana, Gedeon;TBV;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2347;Guardiola Villaplana, Isaias;TBV;RB;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0
2348;Drager, Yannick;NLB;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;1
2349;Zerbe, Lukas;TBV;RW;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1
2350;Schwarzer, Kian;TBV;LW;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0,00;0;1
2351;Spohn, Valentin;NLB;LB;0;0;0,00;0;1;0,00;0;1;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
2352;Petreikis, Benas;NLB;CB;0;0;0,00;0;0;0,00;0;2;0,00;0;0;0,00;0;0;0,00;0;0;0,00;0;2
2353;Wanne, Hampus;SGF;LW;3;3;1,00;0;1;0,00;0;0;0,00;3;3;1,00;0;0;0,00;1;2;0,50;7;9
2354;Larsen, Mads Mensah;SGF;CB;0;0;0,00;0;0;0,00;6;7;0,86;0;0;0,00;0;0;0,00;0;0;0,00;6;7
2355;Gottfridsson, Jim;SGF;CB;0;0;0,00;0;1;0,00;5;5;1,00;0;0;0,00;0;0;0,00;0;0;0,00;5;6
2356;Svan, Lasse Hansen;SGF;RW;0;0;0,00;1;1;1,00;0;1;0,00;3;3;1,00;0;0;0,00;1;2;0,50;5;7
2357;Schmid, Andre;RNL;CB;0;0;0,00;1;4;0,25;4;6;0,67;0;0;0,00;0;0;0,00;0;0;0,00;5;10
2358;Einarsson, Teitur Orn;SGF;RB;0;0;0,00;1;2;0,50;3;3;1,00;0;0;0,00;0;0;0,00;0;0;0,00;4;5
2359;Nilsson, Lukas;RNL;LB;0;0;0,00;2;4;0,50;2;4;0,50;0;0;0,00;0;0;0,00;0;0;0,00;4;8
2360;Lagergren, Albin;RNL;RB;0;0;0,00;1;1;1,00;2;3;0,67;0;0;0,00;0;0;0,00;0;0;0,00;3;4
2361;Groetzki, Patrick;RNL;RW;0;0;0,00;1;1;1,00;0;0;0,00;2;4;0,50;0;0;0,00;0;0;0,00;3;5
2362;Kohlbacher, Jannik;RNL;P;0;0;0,00;1;1;1,00;0;0;0,00;0;0;0,00;1;3;0,33;1;1;1,00;3;5
2363;Ahouansou, Philipp;RNL;LB;0;0;0,00;0;0;0,00;3;6;0,50;0;0;0,00;0;0;0,00;0;0;0,00;3;6
2364;Golla, Johannes;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;1;1;1,00;2;2
2365;Horzen, Kristjan;RNL;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;2;2;1,00;0;0;0,00;2;2
2366;Vest Kirkelokke, Niclas;RNL;RB;0;0;0,00;0;0;0,00;2;5;0,40;0;0;0,00;0;0;0,00;0;0;0,00;2;5
2367;Hald Jensen, Simon;SGF;P;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0,00;1;1;1,00;0;0;0,00;1;1
2368;Gensheimer, Uwe;RNL;LW;1;1;1,00;0;0;0,00;0;0;0,00;0;1;0,00;0;0;0,00;0;0;0,00;1;2
2369;Mensing, Hans Aaron;SGF;LB;0;0;0,00;0;1;0,00;1;1;1,00;0;0;0,00;0;0;0,00;0;0;0,00;1;2
